text,intent
@AmazonHelp someone just changed my password and email on my Amazon account!!! I need help,account_or_security
@AmazonHelp Yeah they changed my password even though I already had. deleted my cards even though I already had and canceled order nothing on my request,account_or_security
"@AmazonHelp hey guys, I've changed my p/w a few times but can't login with the new one. Please help :)",account_or_security
"@AmazonHelp I  am not able to login in my new mobile with my ID and password.  Please help.
Currently i am out of amazon shopping and prime",account_or_security
@AmazonHelp I assume this is a hacker since I never once said I was having password problems? https://t.co/qqaHLK6cFN,account_or_security
@AmazonHelp Just had to go on through a different browser and resent my password even though I knew it was right,account_or_security
@AmazonHelp Hi I hv tried to reset my password to access on that form but it's not working,account_or_security
@AmazonHelp my account has had the email and password changed so i cant log in.,account_or_security
@AmazonHelp This link requires a log in password we have neither please for a contact telephone number and identify an individual to address this please,account_or_security
"@AmazonHelp Done that and now for ‘my’ security I have to change my password.
Yet another password, thank you TS.
Please don’t suggest anything else.",account_or_security
"@AmazonHelp You just linked to a page that requires me to sign in. And it's clear from the lengthy notes I sent you, I can't log in... fml.",account_or_security
@AmazonHelp I can't log in my account is locked,account_or_security
"@AmazonHelp I have changed the password. No, nobody else has access",account_or_security
"@AmazonHelp sending for sister. Ongoing login prob. Sign in insists passwd incorrect. Reset password, same response. Unable to log in.",account_or_security
"@AmazonHelp Hi, my password is okay i just keep getting a message saying ‘something went wrong’ it’s been like it for about an hour",account_or_security
As I am resetting my password I can't even get code from u.  Tried like 1000 times but can't get a code 😣😣 @AmazonHelp,account_or_security
@AmazonHelp Still can't login even in this link. Resetted password now too. Still shows password is incorrect.,account_or_security
@AmazonHelp Still no luck - password reset emails not being received to registered email address.checked inbox &amp; spam. Email message sent - pls check,account_or_security
@AmazonHelp my account seems compromised pls send me a link to reset password and all purchases made on 12 nov pls canCel it,account_or_security
@AmazonHelp There is something wrong with my account. The e-mail has changed and I can't login (or use traditional CS) Please advise.,account_or_security
@AmazonHelp The only email I received was about resetting my password which failed to unlock my account. Amazon emails do not go into my spam folder.,account_or_security
@AmazonHelp They had to manually send a password reset email and once I received it I was able to reset it then log in without issue. No idea why my original password stopped working though.,account_or_security
"@AmazonHelp I might have, I don't remember, I know it asked me to change my password, and I got a few emails, but they ended up I believe getting sent to my spam bin and deleted.",account_or_security
@AmazonHelp I created a amazon account with prime and use my phone number to login. Amazon locked me out of my account and said they would send a message to my phone on how to get my account back but they never do. If i ask to change my password they do send me a msg. 6137961499,account_or_security
